32901, 16917, 46998, 13573, 21285, 283, 12638, 8834, 9848, 4237, 41036, 48132, 11151, 27123, 32653, 3203, 35602, 31498, 47630, 42951, 10809, 44192, 34961, 4799, 1768, 24249, 42576, 11152, 26003, 44640, 37680, 32604, 15318, 42443, 47403, 28380, 4503, 11185, 13235, 27602, 12318, 11942, 45155, 31003, 32856, 32355, 16007, 5076, 47110, 17373, 44550, 24425, 38433, 29601, 28620, 31371, 15167, 30100, 18979, 12165, 12991, 16672, 29470, 23555, 935, 36973, 1394, 36883, 49414, 49144, 537, 20516, 19359, 16241, 42393, 37215, 17674, 40412, 10112, 25593, 41327, 2128, 14946, 23739, 13425, 7581, 26825, 16832, 21179, 15409, 40269, 1289, 8707, 36405, 2462, 49595, 26675, 42514, 19463, 8319, 40960, 12007, 21367, 32538, 18896, 14624, 18821, 26507, 26986, 32207, 27571, 30429, 28582, 426, 19622, 6106, 8061, 26832, 16023, 21282, 4526, 30234, 23775, 32918, 18799, 49361, 25823, 18356, 4576, 32086, 1902, 2786, 25630, 40542, 7657, 44681, 45052, 27768, 40613, 6661, 20686, 28347, 21562, 46198, 25778, 29263, 30474, 44301, 48346, 21737, 28520, 12003, 32865, 1804, 3318, 9841, 22729, 13526, 40008, 42029, 27335, 2465, 40552, 24495, 5366, 15585, 32203, 9754, 10221, 30028, 29515, 25675, 43962, 46688, 26872, 21550, 31015, 24808, 10296, 28222, 32579, 27014, 37495, 31507, 38882, 44231, 32775, 3937, 27406, 21961, 14852, 24727, 14667, 12059, 14333, 5883, 23890, 8053, 42653, 25757
1082, 11403, 13635, 18887, 42012, 9320, 1860, 44201, 37495, 28365, 42013, 47235, 41551, 9645, 8090, 14746, 23179, 48301, 14627, 4460, 11164, 502, 6518, 31340, 36984, 49698, 43575, 8000, 26764, 41614, 13786, 48162, 39161, 35584, 46967, 10406, 42173, 35274, 5699, 4009, 46029, 40198, 34995, 41043, 37972, 24564, 25051, 47362, 23961, 11235, 8378, 19268, 17560, 38155, 40528, 29497, 40172, 6458, 1362, 5263, 13060, 13308, 49636, 1331, 46782, 27583, 37105, 31864, 5860, 36884, 2089, 22793, 19620, 23900, 35291, 49163, 25874, 23448, 14082, 19754, 6103, 47022, 8257, 13129, 4557, 25417, 6379, 29959, 39251, 3191, 40165, 3380, 14948, 29574, 38205, 33042, 42817, 43937, 22607, 26691, 39622, 44539, 10273, 47113, 3561, 47215, 22929, 28769, 37945, 20558, 24431, 12308, 19131, 10824, 15721, 2716, 41581, 21932, 1151, 19813, 41566, 32314, 46917, 32655, 26124, 46388, 36399, 18431, 35805, 33787, 43229, 14931, 20581, 15566, 30555, 6705, 6132, 41724, 16988, 41617, 19819, 27599, 14472, 6612, 38975, 435, 28818, 41250, 43156, 22504, 31061, 49830, 33074, 25005, 47477, 17082, 39369, 31527, 42150, 38606, 23562, 32909, 19684, 7894, 42399, 46922, 48669, 4354, 33863, 25086, 38456, 22074, 23620, 47416, 44675, 11415, 38651, 29432, 37116, 36068, 31620, 16286, 40806, 46276, 28389, 14691, 6985, 20843, 9896, 27511, 49882, 12241, 5928, 21681, 19992, 20093, 38655, 47129, 35987, 47552
8322, 28361, 2039, 7809, 2568, 6265, 11926, 8094, 36121, 10104, 7054, 27774, 27880, 9865, 46912, 27653, 244, 7913, 47465, 37671, 38196, 14939, 47344, 29497, 37527, 44563, 47560, 23243, 44914, 22828, 5103, 26360, 16938, 15273, 35523, 44530, 40722, 245, 33262, 39031, 43756, 754, 46064, 40898, 4374, 15632, 26430, 36904, 12864, 45179, 23963, 1715, 15753, 44545, 42840, 22478, 34972, 6335, 9975, 46745, 29500, 5750, 5365, 31198, 3499, 9206, 14129, 35024, 20226, 5795, 22223, 25824, 28257, 39775, 7718, 16647, 28513, 14224, 13840, 14811, 34396, 39575, 26853, 47630, 27146, 27839, 13713, 37398, 41873, 38273, 24152, 14206, 25062, 26528, 3916, 9220, 32127, 1068, 3201, 43967, 24698, 26551, 2233, 39115, 49735, 33305, 21088, 22881, 25845, 13563, 28537, 42076, 40350, 21943, 10709, 40321, 35428, 807, 13544, 41178, 14314, 28855, 12937, 48483, 25357, 30634, 30169, 45617, 18116, 21403, 9742, 45948, 19103, 14371, 34029, 46916, 26056, 43223, 15225, 8592, 32012, 33636, 22542, 10499, 46464, 20756, 49065, 21344, 24943, 14772, 18240, 45, 8277, 31089, 21159, 17652, 6209, 24738, 5672, 7589, 14853, 43166, 1470, 36157, 2936, 25291, 8312, 47713, 17788, 4412, 7726, 41926, 31244, 13362, 33192, 396, 5937, 49253, 17378, 2201, 23800, 21030, 9128, 14315, 18669, 30873, 28236, 873, 40838, 15796, 39488, 27124, 26310, 5580, 36512, 11597, 47770, 41186, 2642, 44693
11332, 41931, 42238, 14152, 28633, 25112, 32723, 7703, 32045, 14836, 1273, 29636, 17052, 17689, 33619, 40921, 19849, 9465, 8262, 9919, 46741, 42294, 1916, 21535, 15638, 34577, 33783, 4677, 20657, 41003, 35737, 1625, 7566, 14199, 10073, 35440, 44852, 3266, 24753, 13190, 41545, 12791, 25960, 48190, 12884, 19791, 7100, 22928, 12464, 31289, 21895, 23104, 39856, 27709, 5655, 31695, 24770, 12712, 43733, 13863, 1645, 35624, 28260, 45192, 45565, 47980, 45505, 11467, 41850, 25799, 46590, 39944, 2737, 1933, 26197, 20988, 38433, 415, 21258, 1345, 40960, 16313, 1069, 3982, 22154, 21852, 32882, 8836, 47310, 49765, 20184, 43261, 5549, 31828, 46387, 37183, 8150, 2480, 23429, 41896, 12395, 16611, 10592, 47438, 2101, 42237, 24873, 41991, 3514, 28169, 3333, 33902, 1423, 1586, 24358, 21898, 38958, 35167, 44434, 20743, 48931, 30953, 40524, 34642, 31736, 38607, 23771, 47379, 16819, 1521, 27075, 27748, 46690, 15661, 17906, 18213, 13257, 3098, 49204, 24221, 14619, 39172, 18820, 26836, 40578, 23156, 23001, 4170, 26043, 25573, 24432, 28780, 42551, 31324, 10236, 2479, 42861, 16104, 10181, 48571, 46107, 34314, 12582, 49461, 45915, 6534, 40269, 13705, 31806, 14192, 36860, 7107, 32862, 2119, 16406, 16281, 27279, 4021, 24524, 20461, 14987, 46506, 22856, 24078, 35838, 6224, 28792, 3708, 21776, 3012, 29379, 5283, 9656, 4644, 25716, 3443, 35704, 23601, 2736, 9707
32079, 37027, 29534, 30224, 38734, 35410, 40979, 44303, 2294, 2485, 37040, 19280, 41624, 9564, 47757, 1739, 13508, 792, 19615, 39162, 12625, 32999, 19583, 5897, 36844, 46862, 9966, 5629, 48617, 31454, 21510, 10885, 32689, 33256, 45497, 18764, 2125, 23933, 32261, 17785, 47085, 14588, 47557, 48418, 9501, 15271, 14589, 888, 44469, 7457, 45965, 6400, 9544, 41313, 24804, 22280, 38172, 8919, 32032, 9228, 33905, 49670, 35738, 47786, 38784, 44261, 33136, 2062, 48671, 48703, 24727, 8758, 32034, 31394, 7259, 32663, 24716, 1288, 16330, 19983, 31912, 47764, 7517, 48495, 4950, 995, 213, 39841, 7644, 4599, 14846, 817, 5885, 40118, 19942, 31160, 34920, 35709, 38621, 23397, 22519, 40292, 15709, 33090, 45708, 720, 4635, 17609, 20355, 29489, 10558, 42802, 24786, 23070, 47239, 13637, 7328, 47670, 3872, 23649, 26689, 18167, 28798, 22106, 44337, 6925, 5479, 42864, 16684, 27179, 30531, 21840, 49770, 6536, 3061, 35744, 38239, 17526, 34419, 46239, 15811, 28598, 10108, 42734, 24276, 29478, 45621, 3932, 13379, 11070, 18442, 35784, 49249, 48404, 8565, 44046, 9395, 47816, 26271, 25646, 25474, 38665, 9269, 29736, 15423, 18807, 47964, 45387, 45089, 25764, 5544, 49905, 13297, 16438, 29452, 25364, 19646, 45236, 1442, 14723, 4774, 18000, 18554, 3604, 35677, 5965, 4082, 242, 6962, 12547, 49297, 26696, 5747, 10439, 2483, 10376, 48955, 24074, 9891, 12442
11855, 17706, 37227, 47611, 18770, 32862, 2584, 48350, 14137, 1055, 31882, 29223, 14276, 33426, 40319, 22055, 36670, 44708, 25458, 14369, 48441, 22170, 16174, 38460, 46433, 22624, 45434, 21079, 37087, 25746, 35750, 48125, 13326, 6268, 31418, 41404, 21682, 40054, 10795, 28212, 38278, 18917, 11714, 33544, 4282, 28299, 27328, 37548, 37182, 11872, 33447, 36191, 8557, 25681, 34197, 1938, 6036, 14490, 36153, 46002, 11396, 28001, 34353, 25706, 47996, 40730, 21982, 15647, 9708, 30204, 33071, 20317, 49956, 14488, 16202, 3306, 4851, 8378, 28197, 35790, 42314, 28725, 15816, 13946, 213, 41670, 26135, 38813, 661, 11618, 20986, 22599, 2251, 6498, 21917, 34892, 42102, 2363, 43840, 9619, 20922, 2036, 737, 4748, 8397, 15914, 21819, 6789, 46822, 33850, 30174, 14682, 24448, 24889, 29928, 36069, 35862, 8478, 36063, 30364, 15350, 20400, 33595, 26521, 22806, 31566, 7396, 33663, 28631, 27165, 25319, 939, 26283, 38021, 10613, 2363, 34874, 35289, 14343, 39490, 49184, 9087, 47729, 25505, 48702, 9866, 17769, 29958, 9441, 8149, 34896, 6500, 8838, 13326, 28092, 23936, 24061, 39316, 8324, 39452, 5114, 35316, 11414, 20666, 12666, 25521, 40990, 2133, 6550, 5157, 24513, 31057, 32365, 6197, 48599, 38095, 3836, 34434, 22687, 28278, 10442, 46361, 40438, 22509, 38212, 32414, 10595, 8579, 12395, 48982, 26327, 7615, 36921, 24987, 15735, 32038, 40614, 26144, 4303, 48784
32502, 34395, 17326, 28896, 15661, 16281, 47891, 723, 10837, 31323, 22919, 45993, 49502, 27637, 8499, 45081, 974, 23685, 21545, 283, 34771, 14909, 38499, 43412, 9947, 49775, 24416, 21558, 37359, 10565, 6487, 32711, 17371, 9771, 9862, 37471, 21333, 9676, 36261, 7568, 21783, 38403, 24216, 18197, 31255, 20116, 15832, 15352, 6081, 43355, 17392, 45619, 9282, 43827, 907, 44883, 37564, 463, 6715, 8366, 34142, 45392, 31162, 41346, 36032, 41202, 7694, 28380, 43706, 33911, 40633, 28949, 17226, 31647, 26129, 48636, 23918, 43994, 14850, 36777, 15368, 23899, 32124, 24279, 12787, 35398, 5364, 44885, 48426, 4271, 19905, 40977, 30661, 27274, 5222, 33095, 45644, 2247, 12846, 38942, 38508, 17579, 48302, 20775, 18535, 4217, 33507, 25378, 30443, 13430, 41913, 45248, 2557, 46938, 35619, 44343, 16882, 21244, 7474, 35682, 45140, 27530, 37467, 17123, 44251, 27783, 14021, 8425, 27196, 13265, 32273, 3042, 38937, 35804, 7847, 35453, 4391, 21859, 42835, 39015, 43413, 38930, 13724, 6480, 30067, 47296, 49668, 21848, 49063, 28374, 1310, 39037, 22633, 27118, 39280, 21331, 17566, 33238, 31314, 20925, 31021, 1769, 3505, 18117, 24997, 20847, 5891, 31581, 49046, 14299, 9351, 21238, 15687, 45723, 44375, 5271, 38542, 21426, 1295, 751, 32555, 42730, 26484, 17613, 5904, 17317, 42335, 22646, 34073, 33130, 48278, 45940, 31104, 43367, 12122, 48662, 42349, 20554, 24461, 44440
30289, 20109, 25140, 37412, 36022, 48810, 18985, 36649, 3986, 40908, 32315, 6898, 24104, 21201, 45367, 23766, 45119, 30605, 35219, 44261, 8789, 8177, 4584, 27958, 18741, 13348, 22811, 44217, 15988, 15949, 44304, 8074, 34860, 32539, 48824, 22901, 32954, 42770, 32085, 48076, 5166, 13912, 5542, 36146, 42513, 7436, 29761, 39515, 6723, 34091, 20557, 36055, 45505, 14283, 22061, 3214, 22981, 996, 9809, 32772, 49026, 22740, 16167, 47134, 27256, 29985, 46314, 13178, 49019, 9782, 28033, 36333, 10968, 9884, 9561, 47633, 11575, 30086, 3468, 39812, 18200, 35286, 8136, 46647, 16051, 11663, 26151, 34978, 27853, 12763, 16200, 15218, 40183, 47248, 13115, 36864, 5543, 7148, 47131, 45428, 22485, 49078, 5859, 33104, 14787, 46467, 894, 27297, 40668, 43819, 25689, 30854, 11384, 46378, 733, 48168, 1982, 3882, 21697, 45707, 16497, 37745, 16211, 48326, 38384, 33835, 29024, 47075, 8120, 24316, 43830, 8361, 2430, 11769, 34491, 18990, 16452, 31404, 7269, 20469, 30616, 38391, 4623, 21346, 37758, 27910, 21855, 1024, 12631, 23378, 16803, 21735, 17372, 1601, 42099, 16162, 2151, 31986, 37338, 49824, 10721, 29972, 46694, 28250, 708, 9243, 27589, 45942, 628, 32032, 37483, 7135, 3226, 10873, 29291, 42060, 40119, 22644, 21045, 28653, 21031, 20812, 45999, 25326, 715, 35978, 11029, 10628, 45465, 24195, 44314, 35672, 32813, 14392, 5222, 48401, 11242, 27334, 32397, 912
35805, 17756, 28218, 16079, 9922, 37896, 48893, 44929, 22278, 4153, 7832, 13120, 19060, 31554, 10930, 23523, 43406, 398, 29273, 28059, 30414, 48003, 32776, 28487, 47465, 40780, 16706, 49262, 30876, 7368, 36809, 1659, 43940, 8627, 40252, 43907, 13455, 38879, 715, 39544, 1489, 2439, 14838, 25105, 15768, 31046, 44445, 31314, 48281, 13277, 19949, 15845, 39848, 41441, 43681, 45498, 5570, 37264, 22809, 3761, 13926, 5938, 35593, 39518, 21304, 6670, 48032, 15575, 26675, 29913, 38666, 20942, 28959, 9598, 25038, 4915, 26553, 44943, 45646, 24432, 816, 27675, 29714, 19921, 49484, 39969, 23437, 24383, 32828, 41851, 7742, 11958, 115, 27362, 16130, 1634, 14627, 19227, 7932, 24869, 34318, 46124, 29471, 2840, 12575, 45016, 21488, 38850, 43955, 36523, 47403, 15248, 6140, 17361, 35871, 9836, 48629, 8278, 6397, 4581, 28972, 6195, 43175, 32418, 21766, 49694, 17462, 519, 2503, 2701, 10092, 18888, 7342, 2674, 10196, 11690, 22029, 36875, 46343, 4314, 42791, 4740, 5246, 8768, 25353, 37636, 42014, 23357, 26550, 35255, 42134, 44679, 42705, 10588, 14540, 29992, 21843, 11171, 5136, 25104, 34407, 12581, 13955, 26330, 37690, 16895, 45455, 29285, 32079, 46462, 7292, 15238, 15034, 26295, 14893, 2443, 43816, 48403, 29521, 25245, 17586, 416, 26320, 12672, 49571, 14063, 36813, 12969, 49067, 13719, 31941, 2874, 45457, 42755, 13559, 5786, 43207, 9000, 11966, 26994
46720, 3565, 48622, 6336, 35858, 29517, 43030, 23530, 11659, 38469, 28017, 11993, 34376, 18153, 41807, 22337, 32211, 897, 29883, 45081, 46680, 8473, 49671, 20631, 42611, 20476, 4475, 33721, 40206, 3429, 43609, 42917, 29802, 45137, 39867, 38713, 21642, 17058, 30923, 8160, 42102, 31075, 48134, 31851, 25929, 12788, 25986, 44770, 4644, 5110, 45128, 43742, 3009, 19847, 22281, 12211, 40509, 17506, 46970, 11022, 1777, 47656, 34161, 22006, 39468, 11544, 9102, 46831, 23039, 33852, 49211, 45662, 35408, 35667, 12728, 43032, 41704, 29219, 26638, 41502, 24595, 35322, 25246, 16198, 14494, 5, 4586, 46810, 5829, 40020, 21238, 27766, 19653, 36063, 870, 39832, 1897, 38099, 29048, 1838, 29117, 4933, 44083, 13427, 35535, 38122, 43851, 42592, 15865, 37756, 15048, 2562, 44959, 43541, 31727, 27534, 45958, 39943, 45136, 14185, 15787, 36303, 8224, 42065, 26494, 8971, 27442, 30082, 7509, 24281, 12948, 3232, 30575, 26638, 2237, 37317, 26848, 23798, 34848, 3149, 32942, 25148, 40389, 31729, 17591, 45812, 41932, 12106, 15941, 25531, 28487, 11499, 31762, 11441, 38100, 16134, 14547, 43318, 10307, 43727, 20452, 15628, 31690, 46877, 18417, 31778, 34376, 31990, 23201, 21742, 33852, 38951, 8239, 20129, 37733, 6421, 10998, 49063, 4313, 4994, 23951, 6896, 34146, 21718, 17932, 47491, 40422, 25236, 27341, 49345, 34310, 167, 25183, 40466, 18763, 19708, 2814, 20416, 48839, 28397
43595, 31265, 44222, 16592, 43271, 32671, 36061, 32869, 34300, 48787, 28501, 6392, 20684, 14720, 18887, 16068, 19984, 13420, 21515, 17845, 18681, 16702, 19745, 44829, 16464, 8969, 17476, 43639, 31619, 17164, 24702, 11080, 27913, 11966, 35233, 14704, 45162, 2367, 33936, 6619, 44736, 4520, 6983, 14498, 38455, 4461, 49532, 20249, 44557, 22098, 23830, 20513, 40121, 11193, 45114, 22330, 45169, 3026, 16724, 18142, 25020, 13308, 12817, 36933, 9764, 5457, 15692, 14407, 42174, 706, 42291, 6298, 12932, 24028, 36963, 1888, 10686, 19535, 24987, 13402, 34961, 49619, 41434, 37511, 29819, 43153, 6699, 16791, 40218, 40000, 9282, 36643, 48477, 6593, 28533, 19110, 12790, 44770, 31150, 34448, 16129, 9430, 41399, 10824, 49270, 33360, 32947, 36085, 42594, 20394, 2591, 47324, 4001, 47342, 42954, 22073, 27192, 2690, 30602, 48815, 11242, 7966, 42903, 3585, 28950, 41346, 24781, 33790, 28, 5579, 11551, 1711, 35628, 36122, 6155, 12682, 17340, 35034, 48647, 3777, 49555, 19222, 46000, 45255, 18498, 49789, 40803, 43627, 1954, 13150, 23325, 12588, 37916, 14713, 17160, 24518, 6159, 19325, 41323, 13578, 33831, 19461, 44305, 35122, 7445, 1366, 4162, 27030, 10866, 19634, 36438, 34889, 12702, 15333, 33232, 27755, 7512, 45767, 2989, 33372, 36281, 44454, 17967, 37000, 14098, 40061, 29888, 23450, 8072, 47050, 33872, 24033, 7522, 22335, 20838, 10141, 12057, 12991, 18215, 17380
25440, 36879, 28855, 14240, 20397, 18105, 19058, 12519, 30546, 3315, 640, 36403, 20700, 28996, 18614, 4734, 19355, 3681, 9739, 19559, 18824, 18844, 30925, 15827, 13813, 20301, 14375, 40454, 27329, 9215, 34745, 47744, 17846, 14375, 14428, 30877, 16870, 23524, 46760, 37294, 36398, 10986, 25260, 8850, 41573, 25358, 43727, 8741, 32119, 47538, 17365, 21126, 34876, 234, 40086, 10622, 18847, 44017, 4171, 2059, 39911, 41381, 16371, 23176, 25669, 5089, 14868, 18961, 2633, 6041, 25455, 8590, 36628, 18436, 43920, 33434, 31978, 20939, 16888, 11265, 41912, 48962, 32080, 48425, 16390, 49751, 7107, 19682, 28434, 17095, 509, 40050, 15685, 32840, 41768, 16038, 26610, 15629, 3710, 40982, 41913, 14264, 320, 38988, 1915, 23934, 24165, 49131, 3716, 39464, 34053, 36110, 28098, 31013, 10349, 48786, 38383, 8113, 44960, 38585, 28424, 32817, 44331, 12407, 43499, 35279, 19023, 43117, 8609, 26057, 43836, 24953, 40289, 39758, 29337, 27920, 34423, 30056, 49846, 18488, 8126, 15101, 12054, 20212, 47018, 32083, 28453, 13880, 30085, 8635, 14441, 17440, 227, 41856, 18976, 32107, 41380, 19573, 13752, 28458, 22495, 44579, 4331, 37336, 40402, 19757, 24507, 35499, 43065, 18752, 14129, 1991, 36343, 20620, 42484, 1201, 26925, 45387, 24092, 29093, 42169, 30236, 20624, 29025, 32900, 3892, 38775, 30320, 17561, 44699, 16814, 41232, 45271, 46299, 1922, 26613, 34382, 39499, 33503, 30329
8085, 32713, 15447, 36190, 11858, 24523, 5133, 37092, 29553, 670, 6578, 41721, 18835, 40817, 32508, 30068, 32114, 37680, 42643, 9044, 20132, 16732, 14887, 45536, 38905, 42566, 20676, 35522, 27231, 48184, 33971, 13669, 42042, 18532, 40636, 40908, 41898, 27501, 47885, 10126, 36734, 45025, 12102, 17627, 10665, 19463, 37711, 9776, 27811, 22122, 31012, 49171, 15700, 21929, 1382, 22152, 47700, 41413, 15968, 26130, 32750, 30872, 24745, 44806, 17243, 26432, 34475, 38773, 5259, 10185, 35161, 22657, 9938, 22190, 37128, 38253, 19953, 5529, 23524, 17595, 37047, 38438, 34108, 27225, 9538, 44185, 43279, 37587, 18286, 31037, 6399, 25829, 20060, 43807, 12473, 34384, 10677, 23487, 30304, 40572, 1970, 26841, 43455, 20099, 16317, 12345, 45573, 16882, 4963, 25433, 34610, 30996, 10221, 19426, 659, 47476, 38936, 10503, 2987, 5206, 49129, 43307, 25458, 20479, 46173, 10556, 23487, 29063, 47881, 1541, 29415, 28235, 2810, 47712, 10555, 26808, 45879, 49677, 12881, 9430, 46138, 20175, 46936, 25700, 20228, 5416, 40520, 30164, 33004, 31224, 15638, 10784, 35936, 4616, 28587, 692, 5472, 36795, 38036, 46553, 4765, 19420, 27142, 24970, 36781, 27004, 49383, 47861, 10745, 25147, 6464, 47940, 10390, 47886, 14846, 12067, 21433, 25263, 33326, 45917, 27342, 3984, 10377, 41372, 1384, 46171, 14817, 6423, 486, 21618, 49915, 41798, 39455, 48604, 8042, 43178, 21966, 17681, 26554, 42581
980, 35926, 11963, 5315, 32889, 44729, 21924, 11962, 23790, 41667, 17770, 14933, 18385, 8678, 19163, 23051, 46139, 17817, 34973, 40179, 39681, 40933, 9316, 16791, 2647, 26448, 38053, 1505, 2892, 2167, 18468, 26201, 2281, 33888, 26374, 36393, 15714, 21617, 43459, 2429, 34698, 37983, 23745, 40144, 27538, 17673, 16309, 20274, 41535, 10302, 16176, 47332, 38506, 43836, 1802, 27071, 11840, 47857, 23651, 38129, 16853, 12995, 38267, 49101, 7460, 3271, 29410, 5485, 48634, 16880, 31370, 11231, 34146, 36065, 16140, 8988, 34637, 13856, 4971, 981, 13743, 46761, 13922, 44547, 33899, 44467, 29015, 32014, 33641, 1390, 44545, 18766, 44257, 44421, 36021, 46068, 40204, 6811, 37650, 22798, 12779, 43148, 28864, 3045, 2337, 43358, 14449, 3354, 22959, 2441, 49740, 40819, 9922, 46447, 15935, 3835, 12953, 7221, 18684, 30590, 38778, 31325, 22628, 26390, 27010, 36032, 33726, 11050, 24337, 46406, 19357, 20708, 21046, 18176, 4675, 30740, 42710, 27090, 28763, 12233, 27123, 2251, 481, 38294, 13341, 7230, 32388, 29430, 29935, 3810, 29590, 3734, 30005, 25772, 4815, 598, 36864, 41961, 7674, 13283, 16749, 26678, 25325, 19701, 1530, 29227, 31669, 31636, 35858, 26375, 35116, 7423, 46371, 43192, 12193, 26843, 42641, 30976, 5150, 31932, 38548, 32858, 16732, 39706, 6205, 32851, 3291, 23466, 32348, 509, 1098, 37192, 28381, 1453, 48559, 7344, 20675, 47861, 24883, 15500
43186, 44674, 23855, 5278, 49873, 2479, 22459, 36610, 3271, 37396, 47039, 6275, 37328, 5394, 6771, 6970, 43410, 35894, 14647, 17902, 13412, 13138, 39931, 3929, 34415, 46482, 25413, 1432, 25036, 26051, 22026, 42206, 46662, 8177, 16892, 36517, 16742, 10010, 34909, 12423, 41265, 46495, 30170, 12018, 42351, 34832, 42681, 24930, 27234, 26071, 19261, 2684, 7213, 11400, 41138, 12904, 46919, 45957, 45037, 42841, 32431, 27435, 2041, 31893, 30512, 33403, 22399, 46214, 41023, 9580, 30300, 3834, 34670, 1033, 31898, 21564, 45589, 42, 21280, 28675, 27629, 17547, 27526, 24101, 7144, 6231, 49410, 1617, 8389, 5473, 25784, 23465, 19481, 25664, 48539, 7141, 8848, 4795, 14849, 39478, 1785, 6832, 900, 13205, 32768, 32069, 909, 27781, 1447, 40278, 5875, 29660, 7636, 9897, 41335, 24437, 38137, 49646, 6630, 29896, 13756, 24085, 19648, 45411, 16748, 12116, 10727, 42582, 37800, 12925, 18866, 35464, 45948, 38688, 42399, 5515, 42229, 17870, 4632, 19229, 8631, 47162, 4049, 11979, 15837, 21750, 6120, 11651, 9670, 16993, 38094, 4725, 44755, 6651, 33546, 448, 10390, 18349, 18280, 548, 31386, 22751, 37726, 7155, 46159, 46817, 40907, 17154, 12288, 31222, 12771, 33015, 22060, 22138, 38836, 15684, 14538, 7074, 23939, 27897, 3760, 9357, 3014, 32819, 43349, 22210, 13050, 21818, 40030, 33589, 39458, 12034, 45032, 5836, 33887, 5154, 34775, 34701, 18043, 2320
7910, 4107, 9836, 20975, 48314, 259, 3934, 27799, 29690, 17943, 1014, 45183, 35182, 27462, 27563, 47947, 14062, 29968, 20025, 16956, 4449, 38311, 28855, 46515, 6273, 1188, 18245, 39613, 8801, 19231, 2254, 1212, 25025, 3916, 48305, 48057, 5836, 25068, 33829, 26530, 36489, 14404, 36726, 42821, 15281, 47783, 5509, 38218, 9973, 45536, 4347, 38566, 22597, 44591, 1485, 33717, 49400, 27693, 39040, 14045, 49722, 33721, 11392, 11483, 14015, 32071, 1354, 16903, 44465, 38448, 45774, 42485, 22161, 10912, 44506, 13465, 35897, 9711, 43532, 46095, 19840, 33286, 4127, 6868, 44329, 7216, 7078, 28506, 27566, 18142, 7143, 39169, 45438, 20900, 19933, 5210, 42362, 13422, 21974, 20614, 6296, 11086, 1495, 45682, 8813, 6221, 32056, 21306, 36237, 20372, 23824, 46763, 25727, 692, 23713, 32705, 39391, 19269, 43826, 17956, 36263, 45673, 45826, 23581, 24276, 41284, 17614, 40978, 12999, 29536, 42419, 28850, 48226, 27450, 13076, 46859, 5055, 25117, 38432, 43790, 44485, 11999, 17818, 15906, 26339, 1987, 29866, 12084, 27434, 3721, 136, 36706, 1234, 12817, 49558, 8408, 32301, 30238, 34567, 7016, 29694, 9046, 41453, 15838, 44827, 34563, 49282, 3644, 27751, 1946, 13734, 38575, 33571, 11226, 44820, 46558, 36996, 24206, 33277, 38211, 25683, 8507, 37746, 31754, 45573, 18491, 4495, 46798, 8203, 37248, 41446, 45763, 36077, 25888, 1052, 14581, 40456, 18107, 15866, 33131
3588, 6552, 41650, 14350, 26504, 34804, 15626, 8161, 21950, 12859, 18211, 13781, 14316, 46543, 11698, 25461, 1986, 3437, 15183, 26696, 45103, 14982, 6646, 34471, 30508, 13168, 8274, 23399, 3352, 46316, 34577, 29771, 4006, 43994, 22239, 31711, 33556, 16058, 42083, 47815, 40591, 46553, 30640, 9580, 20720, 11090, 31396, 36080, 4508, 46413, 22932, 46967, 25415, 9713, 41234, 8104, 37786, 45029, 9634, 19853, 37610, 17867, 48921, 36611, 11227, 15548, 41462, 2584, 47776, 34662, 40602, 17852, 16538, 29844, 25746, 39795, 7710, 40401, 34786, 14315, 33514, 31516, 38200, 34192, 16594, 4221, 39525, 22641, 34825, 25450, 29115, 42938, 25569, 39580, 32200, 42424, 19597, 148, 42497, 7350, 11645, 21801, 12310, 39732, 724, 2050, 13943, 34798, 322, 42496, 44273, 15644, 6134, 11318, 15968, 6141, 15204, 48211, 5188, 37628, 13914, 25615, 44457, 3313, 34269, 41610, 28103, 47314, 39826, 1187, 39165, 30796, 37760, 19160, 32328, 9769, 11171, 13211, 6326, 3890, 26058, 32826, 37500, 40943, 46014, 18883, 5132, 23984, 9884, 49475, 16906, 39892, 29994, 8350, 47360, 43403, 17712, 46061, 49216, 4381, 24574, 25341, 16660, 39452, 22683, 34600, 24337, 27302, 11096, 29873, 31700, 31129, 16487, 23118, 5517, 49965, 20697, 25918, 6919, 28200, 4352, 11529, 18806, 27205, 22955, 47994, 24356, 38093, 48308, 18733, 48273, 18557, 34732, 7239, 6794, 628, 9964, 32110, 41690, 41089
